"RMSE","NRMSE","R2_test","Bias_test","fuelType","model"
0.0249043015874673,139.207946268683,-0.015157816979086,-0.0141859408888889,"Herbaceous fuels","Random Forest"
0.0413143063362265,95.6087382643751,0.392556513431864,0.0106517928888889,"Herbaceous fuels","Random Forest"
0.0395279820508316,118.059238426156,0.561607858050373,0.000410551950617273,"Herbaceous fuels","Random Forest"
0.0405643542400839,110.873513544656,0.276134335203808,0.00938506956410255,"Herbaceous fuels","Random Forest"
0.0230562485641758,67.5047535183014,0.656981827397393,-0.00768469766666667,"Herbaceous fuels","Random Forest"
0.0438828152087147,88.6163473520087,0.537264144218105,0.0105580231034483,"Herbaceous fuels","Random Forest"
0.046357988331668,206.602412732205,-0.534956663751576,-0.00619278049275362,"Herbaceous fuels","Random Forest"
0.0279502772206566,90.2527608301914,0.54611156624392,-0.00411484775308643,"Herbaceous fuels","Random Forest"
0.0311073036367265,102.677923279398,0.306916875003108,-0.00449935018666668,"Herbaceous fuels","Random Forest"
0.0350811327702487,116.079411361326,0.364844135902444,-0.000744554000000008,"Herbaceous fuels","Random Forest"
0.0320007671432103,173.751016110732,0.198112576585162,-0.0165284924533333,"Herbaceous fuels","Random Forest"
0.0467294429375112,111.672703877431,0.219400021418156,0.00846164805555554,"Herbaceous fuels","Random Forest"
0.0341574897421745,101.991973705953,0.282652999869349,-0.00429108359788361,"Herbaceous fuels","Random Forest"
0.0311902834758429,88.0430983597425,0.634602711491134,0.00441837169230768,"Herbaceous fuels","Random Forest"
0.0333022721674835,88.2629027884374,0.597216945375442,0.00123371049450548,"Herbaceous fuels","Random Forest"
0.0431127976849968,120.132543812954,0.443530378622715,-0.00130334682051284,"Herbaceous fuels","Random Forest"
0.0366614670287401,89.653700408883,0.464559220974902,-0.00123520235897436,"Herbaceous fuels","Random Forest"
0.0291951715430489,92.4482949431567,0.664988596360444,0.000188653769230726,"Herbaceous fuels","Random Forest"
0.0270560771053836,90.9957750181063,0.526288281503749,-0.000122972636363652,"Herbaceous fuels","Random Forest"
0.0326667084750357,114.762514910676,0.176633387687708,-0.0022779884871795,"Herbaceous fuels","Random Forest"
0.0304236187691171,90.7709180204082,0.347325416854486,-0.00479815748717949,"Herbaceous fuels","Random Forest"
0.0359371788589178,93.598103041312,0.527253744959259,-0.00704175440000003,"Herbaceous fuels","Random Forest"
0.0403414989368705,113.227217691504,0.562209933239751,-0.00183163256000003,"Herbaceous fuels","Random Forest"
